transaction_id,customer_id,product_id,date,country,quantity,unit_price_usd,total_usd
TX_02594,Client_360,Product_048,2024-12-22 03:37:56,Panama,2,100,200
TX_02595,Client_332,Product_011,2024-06-07 03:07:44,Mexico,2,10,20
TX_02596,Client_918,Product_036,2024-11-01 09:18:59,Costa Rica,4,50,200
TX_02597,Client_528,Product_049,2024-08-18 17:16:15,Costa Rica,2,100,200
TX_02598,Client_012,Product_048,2024-08-05 16:50:01,Costa Rica,4,10,40
TX_02599,Client_075,Product_023,2024-09-13 10:01:36,Costa Rica,2,50,100
TX_02600,Client_212,Product_043,2024-02-09 06:07:08,United States,2,50,100
TX_02601,Client_691,Product_007,2024-05-01 15:43:41,United States,1,50,50
TX_02602,Client_641,Product_027,2024-06-10 02:21:34,United States,2,75,150
TX_02603,Client_283,Product_013,2024-07-05 15:12:16,Costa Rica,4,100,400
TX_02604,Client_195,Product_017,2024-08-30 04:32:11,Mexico,4,100,400
TX_02605,Client_780,Product_032,2024-02-20 10:18:38,Panama,4,100,400
TX_02606,Client_030,Product_026,2024-04-19 06:26:14,Costa Rica,3,100,300
TX_02607,Client_009,Product_022,2024-03-18 04:52:06,Mexico,2,75,150
TX_02608,Client_309,Product_013,2024-12-20 01:13:22,Panama,1,100,100
TX_02609,Client_445,Product_012,2024-07-20 06:17:26,Costa Rica,1,10,10
TX_02610,Client_310,Product_007,2024-12-05 23:21:38,Panama,3,50,150
TX_02611,Client_677,Product_001,2024-04-09 18:30:09,United States,2,75,150
TX_02612,Client_705,Product_033,2024-09-17 17:21:34,United States,4,75,300
TX_02613,Client_426,Product_014,2024-05-13 00:25:07,United States,3,100,300
TX_02614,Client_817,Product_047,2024-11-08 14:52:45,Mexico,3,50,150
TX_02615,Client_772,Product_043,2024-08-18 07:47:37,United States,4,10,40
TX_02616,Client_704,Product_041,2024-08-10 22:40:02,Mexico,3,50,150
TX_02617,Client_591,Product_017,2024-06-06 04:58:19,United States,3,25,75
TX_02618,Client_691,Product_004,2024-09-04 10:21:42,United States,4,50,200
TX_02619,Client_091,Product_039,2024-12-28 08:55:55,United States,2,10,20
TX_02620,Client_456,Product_001,2024-11-02 08:36:59,Mexico,1,10,10
TX_02621,Client_444,Product_041,2024-10-28 06:10:24,Panama,1,10,10
TX_02622,Client_727,Product_045,2024-12-16 18:19:17,Mexico,4,75,300
TX_02623,Client_079,Product_024,2024-03-08 03:39:26,Costa Rica,4,75,300
TX_02624,Client_475,Product_034,2024-09-19 21:41:49,Costa Rica,2,25,50
TX_02625,Client_927,Product_034,2024-05-10 17:30:41,Mexico,3,50,150
TX_02626,Client_103,Product_024,2024-11-07 15:21:43,Mexico,2,100,200
TX_02627,Client_623,Product_015,2024-05-24 04:33:17,Panama,3,25,75
TX_02628,Client_456,Product_017,2024-12-22 06:47:00,Mexico,3,100,300
TX_02629,Client_990,Product_013,2024-06-29 21:02:26,United States,2,100,200
TX_02630,Client_314,Product_007,2024-12-14 08:33:45,Panama,4,25,100
TX_02631,Client_247,Product_009,2024-10-15 13:45:10,Mexico,4,50,200
TX_02632,Client_234,Product_044,2024-07-28 05:23:09,Mexico,2,100,200
TX_02633,Client_594,Product_035,2024-03-03 03:21:46,Costa Rica,3,75,225
TX_02634,Client_644,Product_023,2024-03-28 01:30:38,Panama,3,75,225
TX_02635,Client_235,Product_047,2024-04-14 13:14:54,Costa Rica,3,25,75
TX_02636,Client_790,Product_039,2024-08-22 09:13:37,Mexico,3,100,300
TX_02637,Client_387,Product_023,2024-09-11 22:57:40,Panama,2,25,50
TX_02638,Client_847,Product_026,2024-12-26 12:54:02,United States,1,75,75
TX_02639,Client_611,Product_001,2024-08-24 16:05:51,Mexico,4,25,100
TX_02640,Client_943,Product_014,2024-10-24 11:51:03,Mexico,4,100,400
TX_02641,Client_038,Product_032,2024-04-27 11:03:27,Costa Rica,1,100,100
TX_02642,Client_161,Product_048,2024-04-13 23:49:32,United States,3,75,225
TX_02643,Client_462,Product_010,2024-04-16 17:10:02,Mexico,1,10,10
TX_02644,Client_944,Product_001,2024-06-17 23:11:10,Costa Rica,1,10,10
TX_02645,Client_449,Product_005,2024-12-14 11:12:32,Costa Rica,1,50,50
TX_02646,Client_117,Product_003,2024-09-12 21:26:10,Mexico,4,75,300
TX_02647,Client_241,Product_049,2024-01-23 14:56:15,Panama,4,50,200
TX_02648,Client_026,Product_027,2024-12-23 15:14:58,Mexico,1,75,75
TX_02649,Client_648,Product_022,2024-08-11 13:20:12,United States,1,100,100
TX_02650,Client_562,Product_018,2024-08-30 06:32:22,Mexico,1,75,75
TX_02651,Client_976,Product_016,2024-02-15 04:47:17,Panama,3,25,75
TX_02652,Client_806,Product_002,2024-10-15 05:35:18,Costa Rica,3,50,150
TX_02653,Client_906,Product_047,2024-11-13 12:46:27,United States,3,75,225
TX_02654,Client_298,Product_013,2024-05-13 20:14:34,United States,4,50,200
TX_02655,Client_805,Product_045,2024-04-25 07:03:13,United States,2,75,150
TX_02656,Client_154,Product_016,2024-01-16 00:16:49,United States,1,10,10
TX_02657,Client_732,Product_008,2024-05-04 22:33:45,Panama,1,50,50
TX_02658,Client_652,Product_043,2024-02-10 20:38:40,Panama,2,100,200
TX_02659,Client_468,Product_008,2024-05-22 12:49:33,Panama,1,100,100
TX_02660,Client_049,Product_010,2024-08-01 02:12:28,Panama,3,75,225
TX_02661,Client_654,Product_033,2024-11-02 17:08:45,Costa Rica,3,100,300
TX_02662,Client_046,Product_031,2024-01-02 02:34:32,Mexico,2,100,200
TX_02663,Client_675,Product_012,2024-06-19 03:45:49,Panama,3,50,150
TX_02664,Client_285,Product_009,2024-11-26 06:28:45,Mexico,2,75,150
TX_02665,Client_780,Product_037,2024-04-01 10:36:54,United States,3,50,150
TX_02666,Client_628,Product_009,2024-10-15 20:24:41,Costa Rica,1,75,75
TX_02667,Client_082,Product_048,2024-10-13 17:44:02,Costa Rica,4,100,400
TX_02668,Client_044,Product_018,2024-08-13 00:43:45,Mexico,3,75,225
TX_02669,Client_706,Product_030,2024-08-12 12:32:29,Mexico,2,75,150
TX_02670,Client_770,Product_032,2024-04-07 10:02:58,Mexico,4,25,100
TX_02671,Client_955,Product_040,2024-06-13 01:38:46,Costa Rica,1,75,75
TX_02672,Client_273,Product_023,2024-12-02 11:48:52,Panama,4,25,100
TX_02673,Client_394,Product_011,2024-12-20 18:33:31,Costa Rica,2,50,100
TX_02674,Client_786,Product_020,2024-05-10 15:44:24,Panama,1,25,25
TX_02675,Client_790,Product_019,2024-08-15 08:11:13,United States,1,50,50
TX_02676,Client_595,Product_036,2024-11-11 18:18:30,Panama,3,75,225
TX_02677,Client_058,Product_026,2024-02-17 12:50:06,Mexico,4,50,200
TX_02678,Client_565,Product_010,2024-10-02 14:28:09,Panama,3,100,300
TX_02679,Client_001,Product_024,2024-02-09 21:29:57,Panama,1,75,75
TX_02680,Client_216,Product_013,2024-05-24 21:27:01,Costa Rica,3,25,75
TX_02681,Client_317,Product_046,2024-08-24 03:25:01,Mexico,3,10,30
TX_02682,Client_228,Product_034,2024-12-15 08:54:23,United States,2,75,150
TX_02683,Client_473,Product_029,2024-11-29 04:48:38,Panama,3,100,300
TX_02684,Client_484,Product_036,2024-12-08 00:41:25,United States,1,50,50
TX_02685,Client_766,Product_007,2024-06-04 18:20:49,Mexico,3,25,75
TX_02686,Client_671,Product_030,2024-11-03 02:18:07,Panama,1,25,25
TX_02687,Client_287,Product_017,2024-02-26 07:50:02,Costa Rica,1,100,100
TX_02688,Client_511,Product_048,2024-05-17 10:19:32,United States,2,100,200
TX_02689,Client_578,Product_013,2024-12-21 15:47:52,Costa Rica,1,75,75
TX_02690,Client_915,Product_024,2024-02-02 07:36:39,United States,1,10,10
TX_02691,Client_821,Product_031,2024-11-22 23:40:09,Mexico,2,10,20
TX_02692,Client_972,Product_027,2024-09-15 04:47:27,Panama,1,50,50
TX_02693,Client_458,Product_021,2024-02-27 08:25:21,United States,2,25,50
TX_02694,Client_095,Product_044,2024-10-02 00:22:22,Costa Rica,4,75,300
TX_02695,Client_493,Product_001,2024-05-07 23:56:48,United States,4,25,100
TX_02696,Client_765,Product_015,2024-01-10 19:28:14,United States,4,75,300
TX_02697,Client_150,Product_003,2024-11-06 14:24:03,United States,1,100,100
TX_02698,Client_023,Product_006,2024-12-08 19:00:19,United States,3,50,150
TX_02699,Client_756,Product_014,2024-03-21 13:23:39,United States,2,100,200
TX_02700,Client_215,Product_038,2024-07-20 22:00:41,United States,4,25,100
TX_02701,Client_399,Product_033,2024-07-15 17:43:38,Costa Rica,2,50,100
TX_02702,Client_410,Product_038,2024-01-27 02:23:45,United States,4,75,300
TX_02703,Client_131,Product_008,2024-01-14 09:19:18,United States,4,75,300
TX_02704,Client_855,Product_026,2024-11-30 21:29:32,United States,1,50,50
TX_02705,Client_148,Product_015,2024-09-22 19:40:30,Panama,2,100,200
TX_02706,Client_381,Product_014,2024-09-21 19:20:34,Mexico,1,50,50
TX_02707,Client_109,Product_048,2024-06-12 07:04:06,Mexico,2,100,200
TX_02708,Client_552,Product_020,2024-04-24 19:43:34,Mexico,2,50,100
TX_02709,Client_121,Product_048,2024-08-09 20:01:20,Costa Rica,3,100,300
TX_02710,Client_295,Product_019,2024-11-05 23:13:25,Costa Rica,4,10,40
TX_02711,Client_120,Product_033,2024-11-29 14:34:27,Costa Rica,1,50,50
TX_02712,Client_456,Product_036,2024-09-02 15:03:54,United States,3,100,300
TX_02713,Client_530,Product_024,2024-04-27 10:16:23,Mexico,2,25,50
TX_02714,Client_169,Product_010,2024-02-29 13:01:03,United States,4,25,100
TX_02715,Client_710,Product_034,2024-01-12 16:35:27,Panama,1,50,50
TX_02716,Client_923,Product_036,2024-02-09 08:23:03,Mexico,3,50,150
TX_02717,Client_996,Product_047,2024-08-26 03:41:54,Panama,2,75,150
TX_02718,Client_143,Product_036,2024-12-14 03:04:19,Panama,3,100,300
TX_02719,Client_037,Product_016,2024-01-31 20:57:04,United States,2,50,100
TX_02720,Client_698,Product_015,2024-06-02 08:22:01,Mexico,2,25,50
TX_02721,Client_261,Product_018,2024-09-09 15:57:53,Panama,4,25,100
TX_02722,Client_231,Product_007,2024-10-02 19:48:54,Mexico,1,25,25
TX_02723,Client_254,Product_047,2024-04-14 13:39:10,Panama,4,100,400
TX_02724,Client_329,Product_022,2024-04-30 14:18:21,Panama,1,10,10
TX_02725,Client_903,Product_032,2024-04-23 19:57:35,United States,1,50,50
TX_02726,Client_297,Product_043,2024-01-06 12:33:30,Mexico,2,10,20
TX_02727,Client_980,Product_019,2024-04-28 07:27:55,United States,3,100,300
TX_02728,Client_010,Product_040,2024-07-14 05:30:54,United States,1,50,50
TX_02729,Client_446,Product_001,2024-07-10 22:40:44,United States,1,75,75
TX_02730,Client_922,Product_035,2024-07-22 12:44:40,United States,1,50,50
TX_02731,Client_836,Product_005,2024-05-22 03:08:25,United States,1,50,50
TX_02732,Client_230,Product_012,2024-12-23 16:44:56,Panama,2,50,100
TX_02733,Client_536,Product_012,2024-08-19 08:27:20,Mexico,4,50,200
TX_02734,Client_078,Product_021,2024-11-08 06:26:13,Mexico,3,50,150
TX_02735,Client_425,Product_019,2024-02-20 20:58:31,United States,2,100,200
TX_02736,Client_193,Product_009,2024-01-30 07:41:44,Mexico,2,50,100
TX_02737,Client_401,Product_043,2024-02-25 19:53:47,Panama,2,100,200
TX_02738,Client_109,Product_049,2024-02-24 06:11:41,United States,1,50,50
TX_02739,Client_792,Product_048,2024-08-09 15:31:02,Costa Rica,3,50,150
TX_02740,Client_923,Product_036,2024-04-04 09:07:31,Costa Rica,2,100,200
TX_02741,Client_263,Product_042,2024-07-09 23:34:21,Panama,2,50,100
TX_02742,Client_329,Product_047,2024-04-29 12:30:11,Panama,2,25,50
TX_02743,Client_363,Product_032,2024-04-04 08:37:09,Costa Rica,1,50,50
TX_02744,Client_867,Product_035,2024-01-03 02:26:53,United States,1,75,75
TX_02745,Client_378,Product_031,2024-11-30 00:43:06,Panama,2,100,200
TX_02746,Client_780,Product_032,2024-07-03 22:59:31,Costa Rica,1,50,50
TX_02747,Client_341,Product_037,2024-10-06 04:12:42,United States,3,50,150
TX_02748,Client_259,Product_032,2024-07-07 09:36:06,Panama,1,100,100
TX_02749,Client_335,Product_043,2024-05-11 15:16:55,Mexico,2,10,20
TX_02750,Client_085,Product_037,2024-01-12 17:56:45,Mexico,3,25,75
TX_02751,Client_522,Product_039,2024-03-14 12:04:23,Mexico,1,25,25
TX_02752,Client_801,Product_038,2024-03-14 00:10:41,United States,2,50,100
TX_02753,Client_814,Product_030,2024-10-20 00:00:13,Panama,4,100,400
TX_02754,Client_571,Product_032,2024-09-10 08:23:37,Costa Rica,4,75,300
TX_02755,Client_308,Product_045,2024-09-12 03:36:17,Panama,3,50,150
TX_02756,Client_262,Product_002,2024-03-06 00:13:05,Mexico,3,25,75
TX_02757,Client_898,Product_011,2024-10-08 19:05:53,Mexico,3,50,150
TX_02758,Client_797,Product_020,2024-01-19 01:38:23,United States,1,100,100
TX_02759,Client_631,Product_037,2024-08-23 11:08:35,Costa Rica,3,75,225
TX_02760,Client_680,Product_009,2024-11-12 05:14:44,United States,1,10,10
TX_02761,Client_865,Product_038,2024-06-23 05:18:43,Costa Rica,2,75,150
TX_02762,Client_701,Product_049,2024-12-23 21:04:36,Panama,1,50,50
TX_02763,Client_452,Product_019,2024-01-03 22:21:07,United States,1,25,25
TX_02764,Client_251,Product_040,2024-10-02 08:11:02,United States,2,100,200
TX_02765,Client_324,Product_007,2024-09-09 15:53:03,United States,4,50,200
TX_02766,Client_925,Product_005,2024-05-17 18:02:17,Mexico,1,10,10
TX_02767,Client_229,Product_047,2024-06-10 19:30:05,Mexico,1,100,100
TX_02768,Client_702,Product_042,2024-06-07 11:04:44,Costa Rica,2,100,200
TX_02769,Client_828,Product_024,2024-02-12 07:38:24,Panama,3,100,300
TX_02770,Client_636,Product_048,2024-06-29 13:08:01,United States,2,50,100
TX_02771,Client_596,Product_041,2024-01-31 13:51:08,Mexico,4,10,40
TX_02772,Client_297,Product_007,2024-01-25 23:48:32,United States,3,50,150
TX_02773,Client_727,Product_011,2024-05-18 19:35:23,Costa Rica,4,100,400
TX_02774,Client_237,Product_009,2024-12-09 18:50:01,Costa Rica,1,100,100
TX_02775,Client_978,Product_049,2024-07-13 21:14:19,Panama,4,25,100
TX_02776,Client_625,Product_030,2024-05-30 10:52:11,Costa Rica,4,75,300
TX_02777,Client_217,Product_041,2024-03-05 15:26:33,United States,2,50,100
TX_02778,Client_833,Product_003,2024-11-09 14:33:16,Panama,3,10,30
TX_02779,Client_246,Product_022,2024-09-04 18:20:13,Panama,1,100,100
TX_02780,Client_448,Product_040,2024-08-28 00:01:46,Mexico,1,50,50
TX_02781,Client_847,Product_020,2024-09-22 06:50:10,United States,1,75,75
TX_02782,Client_319,Product_032,2024-04-07 22:26:29,Costa Rica,3,50,150
TX_02783,Client_994,Product_048,2024-12-02 13:07:11,Mexico,3,75,225
TX_02784,Client_432,Product_007,2024-02-17 22:50:49,United States,4,50,200
TX_02785,Client_404,Product_007,2024-02-26 23:10:02,United States,4,25,100
TX_02786,Client_886,Product_020,2024-12-09 14:37:25,Panama,3,50,150
TX_02787,Client_037,Product_025,2024-02-27 09:09:52,Panama,1,25,25
TX_02788,Client_576,Product_045,2024-08-08 07:18:29,United States,3,75,225
TX_02789,Client_731,Product_035,2024-10-20 23:16:15,Mexico,2,100,200
TX_02790,Client_342,Product_044,2024-11-30 02:35:16,Panama,3,100,300
TX_02791,Client_389,Product_024,2024-03-25 12:05:26,Panama,3,50,150
TX_02792,Client_034,Product_040,2024-04-12 15:17:09,United States,1,10,10
TX_02793,Client_039,Product_013,2024-07-03 16:39:07,United States,4,50,200
TX_02794,Client_579,Product_048,2024-05-14 23:03:39,Panama,2,25,50
TX_02795,Client_209,Product_039,2024-10-21 14:17:42,Mexico,2,25,50
TX_02796,Client_830,Product_004,2024-12-25 20:21:21,Panama,2,75,150
TX_02797,Client_856,Product_012,2024-03-20 00:11:39,United States,3,50,150
TX_02798,Client_152,Product_017,2024-08-31 13:02:56,Panama,1,75,75
TX_02799,Client_899,Product_001,2024-11-22 03:04:29,United States,3,10,30
TX_02800,Client_365,Product_017,2024-08-05 20:45:10,Panama,4,100,400
TX_02801,Client_199,Product_002,2024-11-15 23:35:52,United States,1,100,100
TX_02802,Client_601,Product_006,2024-11-28 19:29:21,United States,2,50,100
TX_02803,Client_760,Product_044,2024-12-10 10:07:39,Mexico,3,75,225
TX_02804,Client_835,Product_011,2024-11-03 22:53:58,United States,1,75,75
TX_02805,Client_079,Product_043,2024-12-21 09:10:10,Panama,3,10,30
TX_02806,Client_477,Product_018,2024-06-07 22:37:41,United States,1,75,75
TX_02807,Client_434,Product_040,2024-05-29 19:15:14,Costa Rica,2,25,50
TX_02808,Client_797,Product_025,2024-08-07 15:12:28,Panama,4,25,100
TX_02809,Client_842,Product_039,2024-04-24 23:00:25,Mexico,4,25,100
TX_02810,Client_032,Product_028,2024-12-04 05:57:16,Panama,3,50,150
TX_02811,Client_087,Product_046,2024-06-25 10:06:50,Mexico,2,25,50
TX_02812,Client_551,Product_016,2024-07-20 09:20:42,Costa Rica,3,25,75
TX_02813,Client_393,Product_012,2024-11-10 21:14:38,Mexico,3,100,300
TX_02814,Client_613,Product_041,2024-08-25 22:40:33,United States,1,50,50
TX_02815,Client_244,Product_029,2024-07-25 05:20:07,Costa Rica,1,25,25
TX_02816,Client_232,Product_023,2024-11-23 15:18:37,Costa Rica,1,10,10
TX_02817,Client_910,Product_021,2024-12-25 17:49:42,Mexico,2,25,50
TX_02818,Client_580,Product_016,2024-05-31 10:05:57,Panama,2,50,100
TX_02819,Client_192,Product_048,2024-01-21 14:28:16,Mexico,3,75,225
TX_02820,Client_916,Product_041,2024-07-18 09:30:31,Mexico,1,100,100
TX_02821,Client_540,Product_045,2024-09-28 00:57:04,Costa Rica,2,100,200
TX_02822,Client_270,Product_026,2024-09-01 11:54:15,United States,3,50,150
TX_02823,Client_940,Product_037,2024-02-05 17:18:02,Panama,2,25,50
TX_02824,Client_738,Product_022,2024-07-22 09:57:05,Mexico,3,10,30
TX_02825,Client_077,Product_010,2024-11-21 14:33:59,United States,4,25,100
TX_02826,Client_735,Product_007,2024-11-17 14:09:13,United States,1,25,25
TX_02827,Client_993,Product_009,2024-05-21 18:50:19,Panama,4,10,40
TX_02828,Client_884,Product_025,2024-02-13 22:00:19,United States,3,100,300
TX_02829,Client_167,Product_046,2024-08-20 06:41:26,Mexico,3,25,75
TX_02830,Client_284,Product_015,2024-10-21 23:17:35,Costa Rica,1,75,75
TX_02831,Client_704,Product_013,2024-12-13 14:59:48,United States,1,75,75
TX_02832,Client_089,Product_042,2024-11-28 21:05:19,Costa Rica,3,50,150
TX_02833,Client_544,Product_046,2024-11-18 09:28:23,Panama,2,50,100
TX_02834,Client_649,Product_026,2024-09-22 00:20:59,Panama,1,10,10
TX_02835,Client_156,Product_021,2024-11-06 22:04:14,United States,3,10,30
TX_02836,Client_250,Product_023,2024-09-16 02:14:29,Costa Rica,1,50,50
TX_02837,Client_095,Product_044,2024-12-20 23:15:41,Mexico,1,25,25
TX_02838,Client_017,Product_028,2024-12-29 09:45:34,Costa Rica,4,100,400
TX_02839,Client_117,Product_038,2024-10-23 07:40:20,United States,4,75,300
TX_02840,Client_983,Product_012,2024-10-08 21:37:04,Costa Rica,2,10,20
TX_02841,Client_333,Product_024,2024-07-02 22:22:42,Costa Rica,1,50,50
TX_02842,Client_823,Product_013,2024-08-14 01:44:09,Panama,3,75,225
TX_02843,Client_522,Product_040,2024-04-05 13:42:48,United States,3,10,30
TX_02844,Client_080,Product_048,2024-11-03 06:06:54,Costa Rica,1,10,10
TX_02845,Client_646,Product_002,2024-03-05 16:51:57,United States,1,25,25
TX_02846,Client_432,Product_039,2024-10-15 14:06:48,Mexico,2,10,20
TX_02847,Client_203,Product_012,2024-02-05 14:17:56,United States,2,100,200
TX_02848,Client_116,Product_039,2024-10-21 13:45:06,Mexico,2,10,20
TX_02849,Client_963,Product_014,2024-12-08 06:39:33,United States,3,100,300
TX_02850,Client_220,Product_030,2024-06-12 11:17:24,United States,4,25,100
TX_02851,Client_253,Product_041,2024-06-17 12:44:46,Costa Rica,2,100,200
TX_02852,Client_169,Product_043,2024-11-28 23:40:32,Costa Rica,3,75,225
TX_02853,Client_847,Product_048,2024-12-05 18:40:11,Mexico,2,10,20
TX_02854,Client_316,Product_019,2024-05-10 13:40:20,Mexico,3,50,150
TX_02855,Client_717,Product_031,2024-05-22 08:19:09,Panama,1,50,50
TX_02856,Client_810,Product_043,2024-12-01 10:39:04,Costa Rica,3,100,300
TX_02857,Client_372,Product_043,2024-04-22 18:25:47,Mexico,1,25,25
TX_02858,Client_760,Product_025,2024-01-17 04:42:27,Costa Rica,3,100,300
TX_02859,Client_877,Product_004,2024-04-10 01:55:20,United States,4,100,400
TX_02860,Client_977,Product_013,2024-09-26 10:54:26,Panama,3,100,300
TX_02861,Client_583,Product_036,2024-02-27 17:00:48,Costa Rica,1,75,75
TX_02862,Client_156,Product_042,2024-02-24 21:56:05,Costa Rica,4,75,300
TX_02863,Client_614,Product_037,2024-09-19 02:41:50,Costa Rica,3,100,300
TX_02864,Client_013,Product_003,2024-02-29 19:18:33,Costa Rica,3,25,75
TX_02865,Client_508,Product_016,2024-03-05 05:30:14,Mexico,2,10,20
TX_02866,Client_465,Product_026,2024-04-05 18:13:55,Mexico,4,50,200
TX_02867,Client_783,Product_040,2024-03-22 21:29:29,Panama,1,75,75
TX_02868,Client_804,Product_039,2024-09-03 21:50:43,United States,4,10,40
TX_02869,Client_220,Product_019,2024-11-26 21:02:39,United States,1,75,75
TX_02870,Client_015,Product_046,2024-01-05 03:00:50,Panama,2,75,150
TX_02871,Client_750,Product_015,2024-04-27 21:14:56,United States,2,75,150
TX_02872,Client_117,Product_032,2024-02-01 10:03:56,Mexico,1,100,100
TX_02873,Client_331,Product_049,2024-05-06 20:41:35,Costa Rica,1,100,100
TX_02874,Client_056,Product_021,2024-11-17 17:21:09,United States,1,75,75
TX_02875,Client_351,Product_001,2024-11-18 17:24:09,Costa Rica,2,75,150
TX_02876,Client_132,Product_006,2024-10-31 14:19:16,Costa Rica,4,50,200
TX_02877,Client_995,Product_027,2024-03-03 00:40:31,Mexico,2,10,20
TX_02878,Client_226,Product_023,2024-08-15 04:10:23,Costa Rica,3,10,30
TX_02879,Client_308,Product_047,2024-02-03 07:32:47,United States,2,25,50
TX_02880,Client_475,Product_031,2024-10-02 20:43:54,Mexico,3,25,75
TX_02881,Client_906,Product_012,2024-09-26 10:00:48,Panama,3,25,75
TX_02882,Client_222,Product_021,2024-07-04 22:09:08,Mexico,2,100,200
TX_02883,Client_173,Product_002,2024-05-27 17:53:09,United States,2,100,200
TX_02884,Client_340,Product_005,2024-03-30 16:31:05,Mexico,2,50,100
TX_02885,Client_797,Product_009,2024-12-24 01:10:12,United States,4,100,400
TX_02886,Client_506,Product_020,2024-03-29 23:10:24,United States,2,25,50
TX_02887,Client_821,Product_046,2024-07-18 12:58:05,Mexico,1,75,75
TX_02888,Client_157,Product_018,2024-09-17 20:35:32,United States,2,25,50
TX_02889,Client_151,Product_022,2024-07-02 02:02:17,Panama,3,50,150
TX_02890,Client_697,Product_008,2024-12-12 04:55:44,United States,4,75,300
TX_02891,Client_178,Product_034,2024-10-19 17:10:50,Panama,4,100,400
TX_02892,Client_533,Product_009,2024-08-31 09:29:38,Panama,3,75,225
TX_02893,Client_112,Product_007,2024-10-12 02:19:39,United States,4,50,200
TX_02894,Client_683,Product_030,2024-10-16 11:19:56,Costa Rica,4,100,400
TX_02895,Client_138,Product_018,2024-01-27 08:35:13,Panama,1,10,10
TX_02896,Client_233,Product_027,2024-10-02 16:50:36,Panama,1,25,25
TX_02897,Client_332,Product_016,2024-02-03 08:52:00,Mexico,4,25,100
TX_02898,Client_542,Product_021,2024-11-29 08:54:59,Panama,2,50,100
TX_02899,Client_893,Product_005,2024-05-09 22:09:37,Panama,4,50,200
TX_02900,Client_307,Product_029,2024-10-29 05:24:52,Panama,1,25,25
TX_02901,Client_161,Product_047,2024-11-20 06:03:21,Panama,4,75,300
TX_02902,Client_402,Product_037,2024-11-15 11:15:12,Costa Rica,2,10,20
TX_02903,Client_590,Product_043,2024-02-04 12:34:03,Panama,2,10,20
TX_02904,Client_278,Product_022,2024-03-18 04:43:05,United States,1,50,50
TX_02905,Client_320,Product_014,2024-07-30 08:34:08,Costa Rica,4,50,200
TX_02906,Client_533,Product_019,2024-04-29 11:44:58,Panama,1,75,75
TX_02907,Client_897,Product_035,2024-12-20 10:27:05,United States,3,50,150
TX_02908,Client_497,Product_024,2024-09-19 14:15:31,United States,1,10,10
TX_02909,Client_363,Product_042,2024-04-09 23:10:30,Costa Rica,1,25,25
TX_02910,Client_372,Product_006,2024-05-31 06:10:53,Costa Rica,1,10,10
TX_02911,Client_892,Product_003,2024-11-30 10:38:09,United States,4,75,300
TX_02912,Client_655,Product_034,2024-05-13 09:13:05,Costa Rica,3,25,75
TX_02913,Client_036,Product_045,2024-10-29 20:03:12,Costa Rica,4,25,100
TX_02914,Client_303,Product_002,2024-01-31 19:20:53,Mexico,2,10,20
TX_02915,Client_438,Product_015,2024-06-17 17:11:43,Costa Rica,3,25,75
TX_02916,Client_726,Product_037,2024-10-03 03:36:28,Mexico,1,25,25
TX_02917,Client_032,Product_015,2024-08-24 04:39:49,Costa Rica,1,50,50
TX_02918,Client_186,Product_032,2024-05-04 11:30:35,Costa Rica,1,25,25
TX_02919,Client_174,Product_021,2024-04-13 15:51:18,United States,4,75,300
TX_02920,Client_566,Product_017,2024-09-11 09:45:57,Mexico,2,25,50
TX_02921,Client_673,Product_034,2024-10-29 06:40:55,Costa Rica,3,50,150
TX_02922,Client_250,Product_032,2024-04-21 18:09:09,Panama,3,100,300
TX_02923,Client_763,Product_047,2024-03-03 13:21:28,Costa Rica,4,100,400
TX_02924,Client_935,Product_023,2024-02-19 13:16:25,United States,2,75,150
TX_02925,Client_279,Product_035,2024-08-19 04:59:45,United States,3,75,225
TX_02926,Client_683,Product_037,2024-11-16 17:26:30,United States,4,25,100
TX_02927,Client_695,Product_043,2024-11-30 15:57:40,Mexico,2,25,50
TX_02928,Client_002,Product_041,2024-11-08 05:49:04,Mexico,2,100,200
TX_02929,Client_194,Product_037,2024-12-25 18:38:26,Mexico,3,100,300
TX_02930,Client_166,Product_033,2024-09-20 06:09:23,Panama,3,10,30
TX_02931,Client_759,Product_025,2024-02-24 18:14:03,Mexico,2,100,200
TX_02932,Client_925,Product_046,2024-12-25 13:22:09,United States,3,100,300
TX_02933,Client_756,Product_037,2024-04-28 09:48:54,Mexico,4,75,300
TX_02934,Client_110,Product_040,2024-10-21 13:42:55,Mexico,2,10,20
TX_02935,Client_380,Product_021,2024-05-10 01:41:04,Costa Rica,3,10,30
TX_02936,Client_835,Product_046,2024-02-08 19:15:30,Mexico,3,25,75
TX_02937,Client_999,Product_048,2024-09-03 01:11:39,Costa Rica,4,25,100
TX_02938,Client_583,Product_038,2024-06-29 01:04:08,Mexico,3,10,30
TX_02939,Client_676,Product_040,2024-09-05 07:15:38,Costa Rica,3,10,30
TX_02940,Client_285,Product_034,2024-10-25 05:27:41,United States,3,25,75
TX_02941,Client_887,Product_019,2024-06-29 00:44:04,Mexico,1,75,75
TX_02942,Client_421,Product_027,2024-05-31 23:03:31,United States,4,75,300
TX_02943,Client_113,Product_009,2024-04-30 11:27:55,Mexico,4,75,300
TX_02944,Client_228,Product_005,2024-01-13 10:44:02,Panama,1,75,75
TX_02945,Client_471,Product_005,2024-03-28 16:44:04,Panama,4,25,100
