subscription_id,customer_id,plan,start_date,end_date,status,monthly_price_usd
Sub_0586,Client_465,Premium,2024-08-22 17:17:42,2024-04-14 08:24:01,Active,100
Sub_0587,Client_691,Basic,2024-08-27 05:24:41,2024-05-18 13:46:54,Active,100
Sub_0588,Client_949,Premium,2024-07-11 21:25:54,2024-09-07 02:02:50,Paused,200
Sub_0589,Client_974,Premium,2024-03-10 06:12:23,2024-11-17 07:25:09,Active,200
Sub_0590,Client_731,Basic,2024-08-30 05:16:35,2024-03-01 18:08:23,Active,30
Sub_0591,Client_082,Premium,2024-04-20 10:41:39,2024-04-02 09:24:16,Active,50
Sub_0592,Client_604,Basic,2024-06-22 14:30:12,2024-12-22 09:06:25,Active,200
Sub_0593,Client_947,Standard,2024-10-26 09:33:58,2024-12-06 23:58:35,Active,100
Sub_0594,Client_687,Basic,2024-06-12 04:31:41,2024-12-03 06:18:32,Active,30
Sub_0595,Client_751,Premium,2024-10-02 01:03:31,2024-05-06 08:20:58,Active,30
Sub_0596,Client_772,Basic,2024-01-21 08:55:43,2024-05-19 20:24:59,Active,50
Sub_0597,Client_903,Premium,2024-04-09 16:51:35,2024-04-17 02:52:23,Paused,200
Sub_0598,Client_365,Standard,2024-03-05 02:36:44,2024-02-07 16:59:39,Active,200
Sub_0599,Client_163,Basic,2024-05-11 02:45:09,2024-04-03 00:52:22,Active,30
Sub_0600,Client_048,Standard,2024-08-08 03:13:01,2024-08-21 06:11:34,Active,100
Sub_0601,Client_511,Premium,2024-02-01 23:10:56,2024-07-17 03:07:00,Active,200
Sub_0602,Client_329,Premium,2024-08-06 03:38:24,2024-11-23 03:29:37,Cancelled,100
Sub_0603,Client_840,Standard,2024-08-06 15:17:44,2024-11-28 13:50:02,Paused,30
Sub_0604,Client_116,Basic,2024-06-19 22:36:57,2024-04-30 08:27:01,Active,200
Sub_0605,Client_941,Basic,2024-01-01 08:16:53,2024-09-28 10:54:33,Cancelled,100
Sub_0606,Client_849,Premium,2024-04-03 12:23:43,2024-09-09 18:36:18,Active,30
Sub_0607,Client_337,Standard,2024-08-19 08:23:43,2024-04-22 05:30:27,Active,100
Sub_0608,Client_881,Standard,2024-09-07 10:26:01,2024-06-05 11:11:24,Active,200
Sub_0609,Client_737,Basic,2024-09-20 06:59:19,2024-09-25 03:21:13,Active,50
Sub_0610,Client_864,Basic,2024-06-11 09:01:26,2024-03-08 00:32:27,Active,100
Sub_0611,Client_840,Basic,2024-09-26 10:13:47,2024-04-03 09:07:29,Cancelled,50
Sub_0612,Client_147,Standard,2024-04-10 06:09:09,2024-06-30 18:56:13,Active,200
Sub_0613,Client_575,Basic,2024-04-06 00:32:15,2024-08-08 00:54:41,Paused,50
Sub_0614,Client_806,Basic,2024-07-04 12:09:55,2024-09-03 04:54:47,Cancelled,30
Sub_0615,Client_323,Premium,2024-09-28 02:41:10,2024-05-14 07:00:23,Active,50
Sub_0616,Client_443,Basic,2024-01-19 16:39:41,2024-09-02 03:24:25,Active,100
Sub_0617,Client_837,Basic,2024-06-21 09:42:49,2024-11-21 06:40:53,Active,100
Sub_0618,Client_013,Standard,2024-02-16 16:44:09,2024-11-30 18:33:16,Paused,50
Sub_0619,Client_943,Standard,2024-05-13 10:05:01,2024-10-06 05:57:08,Active,30
Sub_0620,Client_494,Premium,2024-05-21 14:35:50,2024-06-04 21:46:47,Active,200
Sub_0621,Client_701,Basic,2024-01-16 15:13:36,2024-04-06 15:40:51,Active,50
Sub_0622,Client_287,Premium,2024-06-19 12:20:08,2024-05-08 00:22:59,Active,100
Sub_0623,Client_720,Standard,2024-10-27 04:29:32,2024-07-11 17:07:44,Active,100
Sub_0624,Client_114,Premium,2024-09-29 12:08:51,2024-12-08 22:50:24,Active,50
Sub_0625,Client_480,Standard,2024-09-10 05:18:54,2024-05-25 05:10:57,Active,50
Sub_0626,Client_022,Premium,2024-08-14 19:57:54,2024-10-04 07:51:57,Active,50
Sub_0627,Client_349,Premium,2024-01-06 07:26:59,2024-09-14 03:45:11,Active,200
Sub_0628,Client_726,Basic,2024-07-27 03:54:36,2024-07-10 03:53:34,Active,100
Sub_0629,Client_683,Premium,2024-09-13 03:23:05,2024-12-02 11:55:26,Active,100
Sub_0630,Client_835,Basic,2024-07-18 07:54:50,2024-06-26 18:51:36,Active,100
Sub_0631,Client_566,Basic,2024-07-06 18:01:37,2024-04-18 11:13:37,Active,200
Sub_0632,Client_906,Basic,2024-09-16 23:41:01,2024-05-20 23:15:18,Active,30
Sub_0633,Client_810,Basic,2024-02-15 11:18:03,2024-08-21 23:27:58,Active,100
Sub_0634,Client_320,Premium,2024-05-18 20:59:28,2024-02-08 09:04:39,Active,100
Sub_0635,Client_126,Standard,2024-02-27 21:25:45,2024-06-22 06:06:19,Active,30
Sub_0636,Client_277,Standard,2024-03-21 02:59:55,2024-09-19 17:53:42,Active,200
Sub_0637,Client_976,Standard,2024-08-05 22:54:24,2024-08-30 22:17:10,Active,30
Sub_0638,Client_204,Premium,2024-07-25 11:48:28,2024-08-28 21:32:11,Cancelled,30
Sub_0639,Client_194,Basic,2024-02-24 20:17:17,2024-02-17 09:25:18,Cancelled,30
Sub_0640,Client_681,Standard,2024-04-18 00:20:39,2024-07-08 09:37:17,Cancelled,30
Sub_0641,Client_664,Premium,2024-02-18 23:00:13,2024-09-13 21:59:16,Cancelled,200
Sub_0642,Client_547,Basic,2024-03-11 06:55:29,2024-08-26 00:12:33,Active,200
Sub_0643,Client_696,Standard,2024-05-12 16:16:43,2024-06-17 02:28:53,Active,30
Sub_0644,Client_286,Basic,2024-06-05 23:56:04,2024-04-17 12:09:39,Active,50
Sub_0645,Client_057,Standard,2024-05-21 22:11:39,2024-02-04 14:47:05,Active,50
Sub_0646,Client_734,Standard,2024-02-16 21:32:19,2024-07-16 11:00:59,Active,50
Sub_0647,Client_303,Standard,2024-01-11 01:39:13,2024-07-07 00:53:44,Cancelled,50
Sub_0648,Client_163,Basic,2024-02-05 20:34:16,2024-02-21 19:39:50,Active,100
Sub_0649,Client_019,Premium,2024-01-09 06:16:46,2024-03-25 08:23:01,Active,200
Sub_0650,Client_370,Basic,2024-10-02 04:34:20,2024-10-10 02:46:51,Active,200
Sub_0651,Client_264,Standard,2024-08-30 17:13:52,2024-08-14 20:23:32,Active,30
Sub_0652,Client_794,Basic,2024-06-06 04:39:25,2024-03-28 19:11:39,Active,100
Sub_0653,Client_113,Premium,2024-10-03 04:12:31,2024-06-09 09:56:46,Cancelled,30
Sub_0654,Client_488,Basic,2024-07-07 04:13:47,2024-03-18 17:16:30,Active,30
Sub_0655,Client_327,Premium,2024-07-07 13:32:49,2024-08-02 02:16:09,Cancelled,200
Sub_0656,Client_542,Premium,2024-08-21 23:40:03,2024-07-14 12:03:05,Active,100
Sub_0657,Client_647,Basic,2024-09-25 12:44:03,2024-06-23 14:40:18,Cancelled,50
Sub_0658,Client_579,Standard,2024-03-18 05:55:06,2024-07-27 08:40:15,Active,200
Sub_0659,Client_065,Premium,2024-03-01 09:06:53,2024-06-07 20:00:59,Active,100
Sub_0660,Client_292,Basic,2024-01-09 16:32:54,2024-05-23 16:21:30,Active,100
Sub_0661,Client_025,Premium,2024-08-21 01:06:19,2024-10-26 09:05:43,Cancelled,200
Sub_0662,Client_549,Standard,2024-10-03 01:13:11,2024-02-03 09:45:58,Paused,200
Sub_0663,Client_001,Basic,2024-07-23 21:16:49,2024-07-15 10:23:02,Active,30
Sub_0664,Client_911,Basic,2024-07-17 06:36:47,2024-04-27 21:41:42,Active,30
Sub_0665,Client_549,Basic,2024-07-29 04:55:41,2024-11-10 20:14:52,Paused,30
Sub_0666,Client_141,Standard,2024-06-10 14:19:59,2024-09-14 10:36:54,Active,50
Sub_0667,Client_744,Premium,2024-08-22 21:29:54,2024-03-25 15:23:25,Active,200
Sub_0668,Client_648,Basic,2024-10-10 12:40:01,2024-05-25 09:42:57,Active,100
Sub_0669,Client_901,Premium,2024-01-02 08:17:00,2024-10-08 16:59:21,Active,200
Sub_0670,Client_188,Premium,2024-01-03 13:30:21,2024-06-10 15:43:14,Cancelled,100
Sub_0671,Client_128,Standard,2024-10-22 07:32:21,2024-11-30 22:46:17,Cancelled,50
Sub_0672,Client_201,Basic,2024-09-08 20:25:48,2024-02-14 10:35:52,Active,200
Sub_0673,Client_127,Premium,2024-04-19 00:57:57,2024-03-25 08:12:34,Active,100
Sub_0674,Client_257,Basic,2024-06-10 07:53:30,2024-10-13 04:36:33,Cancelled,100
Sub_0675,Client_676,Basic,2024-08-24 12:43:33,2024-10-12 12:55:04,Active,30
Sub_0676,Client_547,Standard,2024-06-26 02:05:17,2024-06-14 10:51:27,Cancelled,50
Sub_0677,Client_194,Basic,2024-10-01 00:10:28,2024-02-01 08:28:28,Active,200
Sub_0678,Client_703,Basic,2024-05-29 15:41:38,2024-02-27 02:52:25,Active,30
Sub_0679,Client_104,Premium,2024-07-29 14:00:07,2024-06-15 03:55:04,Paused,50
Sub_0680,Client_535,Standard,2024-08-20 22:12:22,2024-04-07 16:08:19,Active,30
Sub_0681,Client_265,Basic,2024-02-10 06:06:23,2024-10-29 20:21:33,Active,200
Sub_0682,Client_802,Premium,2024-05-28 09:06:55,2024-02-09 20:32:43,Active,100
Sub_0683,Client_942,Standard,2024-10-15 00:51:30,2024-05-16 22:28:40,Active,200
Sub_0684,Client_974,Standard,2024-07-21 03:59:01,2024-06-21 18:48:50,Active,50
Sub_0685,Client_384,Premium,2024-07-11 07:25:07,2024-04-02 01:04:38,Paused,200
Sub_0686,Client_260,Premium,2024-05-02 09:30:02,2024-05-14 12:15:50,Cancelled,50
Sub_0687,Client_414,Premium,2024-04-19 05:02:34,2024-11-20 00:35:26,Active,30
Sub_0688,Client_991,Premium,2024-06-16 01:45:19,2024-04-16 12:45:03,Active,50
Sub_0689,Client_358,Premium,2024-08-13 05:11:34,2024-06-01 02:13:59,Active,100
Sub_0690,Client_075,Basic,2024-07-07 18:45:14,2024-12-05 17:24:25,Active,100
Sub_0691,Client_355,Basic,2024-02-04 15:27:00,2024-05-04 01:41:18,Active,100
Sub_0692,Client_584,Standard,2024-04-15 21:22:18,2024-11-15 05:40:19,Cancelled,30
Sub_0693,Client_771,Basic,2024-02-03 22:41:18,2024-06-28 05:26:10,Active,50
Sub_0694,Client_910,Basic,2024-02-02 18:15:27,2024-11-22 20:31:14,Cancelled,30
Sub_0695,Client_188,Basic,2024-03-12 10:44:09,2024-05-29 01:27:26,Active,200
Sub_0696,Client_973,Premium,2024-09-30 01:11:32,2024-07-24 21:14:03,Active,200
Sub_0697,Client_685,Standard,2024-06-21 22:45:42,2024-04-01 11:01:14,Active,200
Sub_0698,Client_992,Standard,2024-07-22 16:49:40,2024-02-17 14:06:38,Active,200
Sub_0699,Client_290,Standard,2024-04-05 09:29:44,2024-12-12 20:15:09,Active,100
Sub_0700,Client_045,Standard,2024-05-04 19:33:34,2024-09-11 23:00:48,Paused,50
Sub_0701,Client_573,Basic,2024-02-28 09:11:56,2024-01-31 12:43:27,Active,100
Sub_0702,Client_083,Basic,2024-09-16 16:09:41,2024-07-12 18:16:41,Paused,50
Sub_0703,Client_123,Premium,2024-02-10 04:24:48,2024-08-28 19:13:22,Active,50
Sub_0704,Client_358,Standard,2024-05-01 21:33:13,2024-08-19 19:48:37,Paused,30
Sub_0705,Client_528,Basic,2024-05-01 00:51:32,2024-02-18 00:51:14,Active,200
Sub_0706,Client_066,Basic,2024-10-16 17:45:43,2024-07-01 21:51:32,Paused,50
Sub_0707,Client_936,Premium,2024-03-28 05:50:12,2024-11-24 18:18:16,Active,200
Sub_0708,Client_657,Premium,2024-01-30 11:56:40,2024-03-25 18:32:49,Cancelled,200
Sub_0709,Client_375,Premium,2024-09-08 09:25:30,2024-12-24 02:58:18,Paused,200
Sub_0710,Client_162,Basic,2024-03-01 03:57:25,2024-09-15 04:31:43,Active,100
Sub_0711,Client_746,Basic,2024-05-22 10:00:55,2024-03-14 13:49:53,Active,200
Sub_0712,Client_380,Premium,2024-08-05 03:50:20,2024-08-15 18:26:19,Active,50
Sub_0713,Client_656,Standard,2024-10-10 18:53:22,2024-09-28 12:55:17,Paused,100
Sub_0714,Client_358,Premium,2024-03-19 13:28:22,2024-08-25 21:05:09,Active,200
Sub_0715,Client_188,Premium,2024-01-25 14:47:41,2024-07-29 06:51:22,Active,30
Sub_0716,Client_322,Premium,2024-02-13 17:48:57,2024-10-06 01:31:38,Active,200
Sub_0717,Client_450,Premium,2024-01-24 17:55:23,2024-12-03 17:51:35,Active,200
Sub_0718,Client_474,Basic,2024-09-23 23:20:05,2024-03-24 10:50:19,Cancelled,100
Sub_0719,Client_013,Standard,2024-07-25 07:42:35,2024-10-26 00:39:56,Active,50
Sub_0720,Client_184,Premium,2024-02-24 06:32:13,2024-07-17 00:23:22,Active,200
Sub_0721,Client_111,Standard,2024-02-18 08:41:05,2024-12-07 00:44:13,Paused,100
Sub_0722,Client_927,Standard,2024-10-22 20:38:00,2024-12-18 23:52:40,Active,100
Sub_0723,Client_508,Standard,2024-03-07 01:38:17,2024-02-17 23:02:06,Active,50
Sub_0724,Client_290,Premium,2024-07-23 13:58:40,2024-07-04 09:33:53,Active,100
Sub_0725,Client_295,Basic,2024-05-20 14:54:58,2024-06-05 02:33:04,Active,50
Sub_0726,Client_451,Premium,2024-10-20 07:07:41,2024-10-02 00:14:25,Active,30
Sub_0727,Client_904,Standard,2024-03-01 16:36:02,2024-03-04 13:36:43,Cancelled,200
Sub_0728,Client_215,Standard,2024-10-10 22:04:48,2024-08-31 06:54:46,Active,100
Sub_0729,Client_974,Basic,2024-04-05 06:34:51,2024-04-21 17:43:35,Active,30
Sub_0730,Client_632,Premium,2024-05-10 09:07:50,2024-11-07 16:03:48,Active,100
Sub_0731,Client_894,Standard,2024-05-14 22:56:41,2024-09-23 02:03:33,Active,100
Sub_0732,Client_567,Basic,2024-04-19 00:08:44,2024-10-15 01:36:59,Cancelled,30
Sub_0733,Client_027,Standard,2024-08-01 19:37:05,2024-10-17 00:05:52,Active,100
Sub_0734,Client_630,Basic,2024-08-23 11:56:25,2024-11-10 08:06:29,Active,100
Sub_0735,Client_733,Basic,2024-02-11 18:41:24,2024-05-16 10:37:50,Active,30
Sub_0736,Client_231,Premium,2024-01-01 08:01:25,2024-12-21 20:49:43,Active,100
Sub_0737,Client_565,Standard,2024-02-23 03:12:03,2024-02-07 17:25:38,Active,50
Sub_0738,Client_807,Premium,2024-08-14 17:39:29,2024-03-24 07:50:55,Active,100
Sub_0739,Client_321,Standard,2024-02-23 02:56:04,2024-09-04 11:35:54,Active,200
Sub_0740,Client_913,Premium,2024-02-06 05:26:25,2024-06-11 17:16:26,Cancelled,100
Sub_0741,Client_233,Standard,2024-07-29 03:29:15,2024-03-27 09:31:31,Active,200
Sub_0742,Client_670,Premium,2024-08-06 16:52:32,2024-09-05 01:17:20,Cancelled,200
Sub_0743,Client_437,Basic,2024-04-28 10:15:37,2024-12-09 19:23:19,Cancelled,100
Sub_0744,Client_781,Standard,2024-10-14 07:10:25,2024-03-20 07:47:43,Active,30
Sub_0745,Client_533,Standard,2024-07-22 16:06:29,2024-02-26 15:03:32,Active,50
Sub_0746,Client_403,Basic,2024-08-12 20:35:19,2024-03-17 10:06:08,Active,50
Sub_0747,Client_053,Premium,2024-01-13 22:47:24,2024-05-30 17:35:57,Active,100
Sub_0748,Client_787,Standard,2024-05-10 09:32:34,2024-08-27 12:37:27,Cancelled,30
Sub_0749,Client_313,Standard,2024-05-21 00:40:42,2024-11-07 00:37:12,Active,30
Sub_0750,Client_281,Premium,2024-03-06 23:37:28,2024-11-27 17:59:36,Active,50
Sub_0751,Client_726,Basic,2024-02-15 01:42:22,2024-05-17 09:44:23,Active,30
Sub_0752,Client_031,Premium,2024-09-25 23:24:56,2024-05-29 18:37:10,Active,100
Sub_0753,Client_337,Premium,2024-03-22 12:07:29,2024-12-25 04:33:38,Active,100
Sub_0754,Client_183,Premium,2024-09-16 10:37:59,2024-07-22 17:18:41,Cancelled,30
Sub_0755,Client_023,Standard,2024-06-25 20:39:23,2024-12-13 15:27:02,Active,100
Sub_0756,Client_544,Basic,2024-07-02 07:35:16,2024-02-21 18:36:37,Cancelled,200
Sub_0757,Client_446,Basic,2024-03-13 01:37:39,2024-03-16 06:27:31,Active,50
Sub_0758,Client_074,Premium,2024-04-21 12:28:57,2024-06-29 09:31:29,Active,100
Sub_0759,Client_010,Standard,2024-02-02 04:40:52,2024-12-06 17:21:28,Active,30
Sub_0760,Client_484,Premium,2024-01-25 04:53:39,2024-09-22 05:27:30,Active,50
Sub_0761,Client_456,Standard,2024-10-29 16:59:51,2024-12-15 23:04:27,Active,100
Sub_0762,Client_566,Standard,2024-02-18 19:33:55,2024-02-08 19:49:17,Cancelled,50
Sub_0763,Client_564,Standard,2024-05-16 06:12:57,2024-10-12 03:29:58,Cancelled,30
Sub_0764,Client_660,Standard,2024-04-12 06:37:01,2024-11-14 17:06:31,Active,200
Sub_0765,Client_160,Basic,2024-08-08 15:25:35,2024-09-12 15:48:49,Active,200
Sub_0766,Client_882,Standard,2024-01-11 18:40:53,2024-05-13 20:05:41,Active,100
Sub_0767,Client_014,Standard,2024-06-13 20:53:40,2024-04-23 04:41:46,Cancelled,200
Sub_0768,Client_178,Premium,2024-01-22 08:14:13,2024-02-03 17:13:19,Active,100
Sub_0769,Client_412,Premium,2024-06-22 04:12:04,2024-10-13 05:58:31,Paused,50
Sub_0770,Client_878,Basic,2024-07-19 11:09:31,2024-11-27 23:52:06,Active,100
Sub_0771,Client_053,Premium,2024-06-10 16:11:29,2024-03-15 07:53:14,Active,100
Sub_0772,Client_408,Standard,2024-06-07 02:06:30,2024-12-03 14:39:30,Paused,100
Sub_0773,Client_847,Premium,2024-05-18 04:20:35,2024-09-09 07:11:44,Active,200
Sub_0774,Client_022,Basic,2024-02-08 06:48:55,2024-07-03 06:39:03,Active,100
Sub_0775,Client_030,Premium,2024-09-06 15:12:22,2024-11-05 17:41:09,Active,30
Sub_0776,Client_703,Premium,2024-04-27 21:41:26,2024-08-12 12:25:08,Active,100
Sub_0777,Client_260,Basic,2024-10-22 14:09:29,2024-03-30 04:17:30,Active,50
Sub_0778,Client_205,Basic,2024-05-17 01:43:01,2024-11-09 09:43:55,Active,30
Sub_0779,Client_059,Standard,2024-01-24 18:23:33,2024-02-07 14:33:11,Cancelled,50
Sub_0780,Client_471,Premium,2024-09-28 13:32:37,2024-07-22 12:42:09,Active,50
Sub_0781,Client_776,Standard,2024-06-03 19:53:32,2024-06-03 17:26:55,Paused,50
Sub_0782,Client_466,Premium,2024-10-26 04:57:15,2024-08-22 09:44:11,Active,30
Sub_0783,Client_012,Premium,2024-06-22 20:15:17,2024-09-28 10:05:50,Active,30
Sub_0784,Client_631,Standard,2024-01-20 04:23:07,2024-05-28 23:19:44,Active,200
Sub_0785,Client_927,Premium,2024-02-02 07:20:41,2024-11-15 18:59:44,Active,30
Sub_0786,Client_974,Premium,2024-04-03 00:43:41,2024-03-11 14:58:54,Active,100
Sub_0787,Client_290,Premium,2024-07-27 07:30:01,2024-12-27 07:26:43,Paused,50
Sub_0788,Client_850,Basic,2024-05-18 12:24:37,2024-05-02 11:03:17,Active,200
Sub_0789,Client_760,Standard,2024-10-22 06:32:48,2024-08-07 14:48:47,Active,30
Sub_0790,Client_354,Basic,2024-01-31 03:25:25,2024-08-14 13:59:56,Active,50
Sub_0791,Client_639,Standard,2024-02-01 23:07:03,2024-08-21 01:57:28,Cancelled,30
Sub_0792,Client_075,Standard,2024-08-01 14:07:46,2024-12-06 15:13:36,Cancelled,200
Sub_0793,Client_873,Premium,2024-02-13 19:03:19,2024-08-03 04:51:07,Active,30
Sub_0794,Client_716,Standard,2024-07-03 11:51:35,2024-09-24 20:13:16,Active,30
Sub_0795,Client_561,Basic,2024-03-07 02:01:56,2024-05-12 14:37:45,Active,50
Sub_0796,Client_591,Basic,2024-04-28 13:56:07,2024-12-06 11:38:44,Active,100
Sub_0797,Client_441,Basic,2024-08-27 04:02:28,2024-11-17 09:34:01,Active,30
Sub_0798,Client_991,Standard,2024-01-06 00:03:04,2024-10-21 09:19:01,Active,200
Sub_0799,Client_241,Basic,2024-04-21 02:12:13,2024-03-16 12:11:35,Active,30
Sub_0800,Client_861,Standard,2024-08-09 05:27:02,2024-09-17 01:40:02,Active,30
Sub_0801,Client_154,Basic,2024-03-28 00:06:41,2024-04-24 07:51:20,Active,100
Sub_0802,Client_786,Basic,2024-08-15 20:08:23,2024-03-01 16:36:28,Paused,50
Sub_0803,Client_096,Standard,2024-01-08 14:48:59,2024-12-28 10:06:56,Paused,200
Sub_0804,Client_726,Basic,2024-08-16 13:27:20,2024-12-14 16:30:11,Active,50
Sub_0805,Client_294,Premium,2024-07-02 13:41:07,2024-02-02 10:15:20,Active,50
Sub_0806,Client_209,Standard,2024-03-17 07:21:03,2024-09-06 20:30:38,Active,50
Sub_0807,Client_343,Standard,2024-04-05 07:29:15,2024-07-15 11:23:25,Active,30
Sub_0808,Client_088,Standard,2024-09-27 16:05:03,2024-09-27 08:55:35,Cancelled,100
Sub_0809,Client_818,Premium,2024-08-29 16:45:29,2024-11-16 06:28:25,Active,30
Sub_0810,Client_776,Standard,2024-09-23 02:47:37,2024-09-16 02:00:40,Cancelled,200
Sub_0811,Client_937,Basic,2024-09-01 03:35:09,2024-10-27 00:53:04,Paused,100
Sub_0812,Client_390,Basic,2024-06-04 04:50:59,2024-06-23 23:23:20,Active,50
Sub_0813,Client_325,Basic,2024-05-28 20:01:45,2024-05-31 18:26:10,Active,100
Sub_0814,Client_940,Standard,2024-08-17 14:44:57,2024-06-23 17:53:14,Active,200
Sub_0815,Client_889,Basic,2024-09-21 05:58:48,2024-11-11 14:49:47,Active,30
Sub_0816,Client_832,Standard,2024-04-10 13:27:38,2024-08-31 19:20:41,Active,30
Sub_0817,Client_157,Basic,2024-05-22 19:46:30,2024-11-16 01:10:48,Active,50
Sub_0818,Client_668,Premium,2024-09-16 01:01:21,2024-07-03 15:37:20,Cancelled,30
Sub_0819,Client_651,Premium,2024-07-11 08:32:56,2024-12-09 23:33:04,Active,30
Sub_0820,Client_633,Premium,2024-10-18 17:56:03,2024-05-27 04:04:40,Active,200
Sub_0821,Client_577,Premium,2024-06-02 00:48:39,2024-12-06 09:19:06,Active,100
Sub_0822,Client_619,Standard,2024-10-27 04:56:29,2024-07-25 18:02:37,Active,30
Sub_0823,Client_659,Basic,2024-01-04 12:17:26,2024-04-21 05:03:31,Active,200
Sub_0824,Client_137,Premium,2024-02-09 00:31:24,2024-03-15 09:57:58,Cancelled,200
Sub_0825,Client_923,Standard,2024-01-17 04:29:18,2024-03-17 13:55:37,Active,50
Sub_0826,Client_674,Premium,2024-10-29 16:18:07,2024-03-03 04:27:57,Active,200
Sub_0827,Client_428,Premium,2024-02-01 22:59:18,2024-06-06 10:03:18,Active,50
Sub_0828,Client_452,Standard,2024-01-20 21:04:39,2024-03-06 02:11:03,Active,30
Sub_0829,Client_612,Standard,2024-01-13 02:28:36,2024-08-25 11:52:07,Cancelled,50
Sub_0830,Client_850,Basic,2024-02-14 06:11:13,2024-02-18 11:16:16,Active,200
Sub_0831,Client_911,Basic,2024-08-16 11:05:53,2024-05-31 00:45:43,Cancelled,100
Sub_0832,Client_819,Premium,2024-05-11 01:27:00,2024-09-17 06:13:09,Active,100
Sub_0833,Client_141,Premium,2024-02-12 18:03:13,2024-05-03 04:39:24,Active,30
Sub_0834,Client_083,Basic,2024-07-06 05:01:22,2024-10-07 00:51:41,Active,30
Sub_0835,Client_177,Basic,2024-03-11 18:49:22,2024-03-08 13:20:11,Active,100
Sub_0836,Client_198,Standard,2024-05-01 15:15:08,2024-10-19 05:53:59,Active,50
Sub_0837,Client_624,Basic,2024-01-30 13:19:49,2024-07-30 19:01:54,Cancelled,30
Sub_0838,Client_568,Basic,2024-09-22 21:54:25,2024-09-16 07:05:48,Active,200
Sub_0839,Client_972,Premium,2024-08-01 20:07:09,2024-02-07 04:42:27,Active,30
Sub_0840,Client_691,Basic,2024-05-30 18:43:35,2024-06-04 23:28:30,Active,50
Sub_0841,Client_421,Premium,2024-01-02 14:16:39,2024-06-09 00:18:45,Active,30
Sub_0842,Client_401,Basic,2024-09-08 14:09:00,2024-08-27 00:14:34,Active,200
Sub_0843,Client_698,Standard,2024-04-09 04:39:57,2024-03-24 12:13:10,Active,200
Sub_0844,Client_471,Basic,2024-08-26 08:49:56,2024-07-30 05:55:15,Active,200
Sub_0845,Client_218,Basic,2024-10-12 13:39:21,2024-10-02 09:04:51,Active,50
Sub_0846,Client_925,Basic,2024-10-15 12:36:38,2024-06-16 19:49:35,Active,50
Sub_0847,Client_929,Premium,2024-02-18 06:22:43,2024-03-21 11:37:42,Active,200
Sub_0848,Client_828,Standard,2024-02-23 13:44:16,2024-02-11 09:04:21,Active,200
Sub_0849,Client_987,Basic,2024-09-22 07:02:34,2024-02-03 10:20:12,Active,50
Sub_0850,Client_729,Premium,2024-03-09 01:54:09,2024-07-20 03:36:42,Paused,50
Sub_0851,Client_632,Standard,2024-03-06 20:08:25,2024-06-05 20:31:51,Active,50
Sub_0852,Client_951,Premium,2024-04-16 08:56:57,2024-06-03 16:50:40,Active,100
Sub_0853,Client_906,Premium,2024-10-10 03:42:27,2024-06-09 12:10:33,Active,50
Sub_0854,Client_175,Standard,2024-02-19 20:08:00,2024-12-24 16:31:24,Active,200
Sub_0855,Client_023,Basic,2024-06-15 13:09:32,2024-07-20 23:01:58,Cancelled,100
Sub_0856,Client_725,Premium,2024-10-03 01:13:11,2024-06-07 06:56:11,Active,50
Sub_0857,Client_917,Premium,2024-03-19 18:18:00,2024-05-24 10:18:46,Paused,200
Sub_0858,Client_235,Basic,2024-07-15 15:26:59,2024-12-08 02:44:15,Cancelled,30
Sub_0859,Client_013,Basic,2024-08-08 06:58:49,2024-02-18 10:52:42,Active,100
Sub_0860,Client_101,Standard,2024-10-13 20:22:42,2024-12-30 13:27:18,Active,200
Sub_0861,Client_929,Standard,2024-09-29 18:15:45,2024-05-31 00:48:38,Active,30
Sub_0862,Client_536,Standard,2024-05-05 11:54:12,2024-12-29 11:22:17,Active,200
Sub_0863,Client_876,Basic,2024-02-18 19:00:45,2024-04-13 03:10:53,Active,50
Sub_0864,Client_523,Premium,2024-09-28 03:52:50,2024-05-18 18:05:13,Active,50
Sub_0865,Client_785,Premium,2024-02-03 05:23:01,2024-04-14 01:50:31,Active,30
Sub_0866,Client_452,Standard,2024-10-10 04:25:51,2024-05-04 08:18:16,Active,50
Sub_0867,Client_431,Basic,2024-10-02 09:00:48,2024-10-09 12:26:16,Active,200
Sub_0868,Client_793,Premium,2024-04-03 23:40:59,2024-11-03 00:08:01,Cancelled,30
Sub_0869,Client_606,Standard,2024-05-17 12:54:47,2024-12-19 11:26:04,Active,200
Sub_0870,Client_713,Premium,2024-09-09 05:07:45,2024-04-26 05:44:22,Cancelled,200
Sub_0871,Client_533,Premium,2024-03-17 09:28:20,2024-11-20 22:30:14,Active,200
Sub_0872,Client_852,Basic,2024-07-14 02:14:16,2024-05-29 06:26:43,Active,50
Sub_0873,Client_979,Basic,2024-03-03 14:24:07,2024-09-22 05:44:56,Active,50
Sub_0874,Client_723,Premium,2024-01-02 20:48:17,2024-09-25 00:23:51,Active,200
Sub_0875,Client_652,Standard,2024-01-23 08:29:35,2024-11-17 19:12:16,Active,100
Sub_0876,Client_293,Basic,2024-02-19 02:44:20,2024-06-04 23:40:49,Active,200
Sub_0877,Client_810,Premium,2024-01-27 16:23:53,2024-03-23 09:51:08,Cancelled,200
Sub_0878,Client_913,Basic,2024-03-09 14:07:49,2024-09-06 21:41:50,Active,30
